ImageID,Date,Location
4137,53,8
4138,340,19
4139,172,6
4140,258,11
4141,76,13
4142,95,20
4143,124,19
4144,228,13
4145,80,18
4146,266,6
4147,277,12
4148,202,20
4149,94,11
4150,37,7
4151,363,13
4152,165,8
4153,334,3
4154,135,3
4155,354,5
4156,68,13
4157,35,9
4158,175,9
4159,27,13
4160,325,17
4161,1,18
4162,43,19
4163,260,9
4164,39,13
4165,294,15
4166,112,9
4167,342,5
4168,8,14
4169,101,5
4170,208,5
4171,88,1
4172,137,15
4173,23,2
4174,310,8
4175,132,19
4176,282,13
4177,61,7
4178,100,1
4179,201,6
4180,339,14
4181,200,5
4182,53,20
4183,198,12
4184,86,16
4185,335,6
4186,227,5
4187,323,9
4188,150,3
4189,50,10
4190,38,20
4191,350,18
4192,156,11
4193,38,16
4194,194,6
4195,235,16
4196,61,18
4197,278,7
4198,1,12
4199,20,10
4200,147,13
4201,79,9
4202,230,6
4203,283,12
4204,154,20
4205,251,18
4206,30,13
4207,326,2
4208,119,5
4209,244,5
4210,221,4
4211,188,20
4212,31,12
4213,126,6
4214,267,6
4215,278,17
4216,48,7
4217,357,18
4218,294,1
4219,33,8
4220,1,16
4221,281,19
4222,118,9
4223,179,9
4224,297,15
4225,347,3
4226,273,9
4227,219,18
4228,9,3
4229,159,12
4230,172,19
4231,86,15
4232,45,4
4233,120,10
4234,188,7
4235,217,19
4236,217,14
4237,232,16
4238,130,1
4239,288,15
4240,116,12
4241,172,7
4242,17,9
4243,147,15
4244,130,10
4245,16,3
4246,19,16
4247,86,9
4248,103,19
4249,224,16
4250,107,6
4251,356,15
4252,185,11
4253,24,1
4254,71,10
4255,48,5
4256,124,14
4257,176,15
4258,110,2
4259,213,10
4260,214,8
4261,101,1
4262,350,20
4263,189,13
4264,284,18
4265,112,10
4266,106,15
4267,211,2
4268,253,3
4269,81,12
4270,363,3
4271,238,19
4272,37,16
4273,55,7
4274,343,14
4275,321,18
4276,177,1
4277,57,4
4278,315,3
4279,53,12
4280,199,13
4281,219,9
4282,275,9
4283,289,3
4284,344,16
4285,182,7
4286,148,5
4287,48,16
4288,329,16
4289,159,6
4290,293,20
4291,17,2
4292,341,8
4293,107,16
4294,335,9
4295,84,5
4296,318,12
4297,184,11
4298,221,7
4299,140,2
4300,271,17
4301,102,5
4302,95,17
4303,25,8
4304,320,3
4305,28,10
4306,301,5
4307,336,8
4308,223,10
4309,132,14
4310,231,10
4311,353,20
4312,311,16
4313,322,1
4314,141,7
4315,282,3
4316,48,13
4317,310,8
4318,277,8
4319,153,1
4320,257,15
4321,200,10
4322,152,3
4323,319,6
4324,159,11
4325,270,1
4326,33,5
4327,91,15
4328,158,20
4329,81,10
4330,294,2
4331,364,14
4332,102,10
4333,133,18
4334,73,19
4335,232,19
4336,258,5
4337,202,14
4338,170,10
4339,89,15
4340,170,17
4341,253,7
4342,176,7
4343,302,12
4344,104,7
4345,256,11
4346,305,2
4347,64,10
4348,112,6
4349,201,13
4350,302,4
4351,287,20
4352,341,11
4353,323,12
4354,316,7
4355,30,13
4356,169,10
4357,181,13
4358,88,3
4359,107,3
4360,214,10
4361,108,11
4362,175,15
4363,50,2
4364,14,9
4365,233,13
4366,262,19
4367,187,10
4368,187,5
4369,37,19
4370,308,9
4371,206,14
4372,46,6
4373,310,17
4374,15,13
4375,222,18
4376,118,3
4377,176,2
4378,287,15
4379,329,12
4380,143,12
4381,312,9
4382,339,9
4383,284,16
4384,271,19
4385,123,15
4386,258,20
4387,357,6
4388,237,5
4389,92,5
4390,14,16
4391,64,15
4392,128,12
4393,26,6
4394,2,17
4395,200,15
4396,222,18
4397,129,17
4398,257,18
4399,3,11
4400,171,14
4401,169,18
4402,131,7
4403,190,19
4404,326,10
4405,123,16
4406,152,4
4407,93,6
4408,365,2
4409,328,6
4410,58,17
4411,195,4
4412,337,11
4413,261,3
4414,151,13
4415,267,16
4416,238,6
4417,263,18
4418,144,9
4419,318,1
4420,63,5
4421,263,19
4422,292,3
4423,293,20
4424,37,9
4425,266,16
4426,365,17
4427,348,20
4428,95,20
4429,212,13
4430,161,14
4431,164,19
4432,140,18
4433,146,12
4434,233,17
4435,278,13
4436,260,1
4437,301,19
4438,156,12
4439,254,11
4440,1,8
4441,47,2
4442,99,11
4443,361,20
4444,184,2
4445,146,3
4446,331,13
4447,218,7
4448,145,7
4449,244,14
4450,220,11
4451,251,10
4452,328,7
4453,167,18
4454,45,8
4455,311,16
4456,324,18
4457,151,10
4458,38,17
4459,298,18
4460,68,1
4461,226,6
4462,304,3
4463,328,10
4464,178,4
4465,203,13
4466,337,14
4467,271,3
4468,200,14
4469,183,20
4470,363,5
4471,17,17
4472,180,11
4473,223,10
4474,254,2
4475,200,5
4476,72,5
4477,167,11
4478,282,8
4479,87,4
4480,339,17
4481,363,6
4482,88,6
4483,14,10
4484,96,4
4485,80,18
4486,318,5
4487,70,4
4488,65,15
4489,223,6
4490,178,13
4491,345,17
4492,89,11
4493,284,11
4494,143,8
4495,311,14
4496,365,20
4497,305,17
4498,105,7
4499,92,13
4500,241,11
4501,102,12
4502,147,19
4503,262,11
4504,27,19
4505,14,7
4506,243,3
4507,300,8
4508,164,1
4509,51,15
4510,153,19
4511,61,18
4512,121,5
4513,121,16
4514,185,20
4515,145,2
4516,156,2
4517,44,9
4518,365,15
4519,127,20
4520,46,12
4521,205,14
4522,78,4
4523,286,17
4524,119,20
4525,326,14
4526,145,7
4527,230,3
4528,152,16
4529,6,16
4530,237,8
4531,121,14
4532,140,17
4533,221,3
4534,106,9
4535,321,20
4536,70,10
4537,54,2
4538,64,20
4539,227,4
4540,69,17
4541,297,5
4542,126,4
4543,117,15
4544,290,6
4545,365,3
4546,76,18
4547,179,10
4548,263,18
4549,288,12
4550,286,11
4551,361,6
4552,50,6
4553,186,5
4554,258,7
4555,268,12
4556,153,16
4557,351,13
4558,327,1
4559,150,6
4560,36,5
4561,121,7
4562,221,6
4563,203,8
4564,205,3
4565,159,14
4566,116,16
4567,360,8
4568,269,7
4569,5,15
4570,234,20
4571,320,12
4572,84,10
4573,37,1
4574,111,14
4575,123,19
4576,51,15
4577,63,13
4578,61,14
4579,223,19
4580,195,18
4581,313,8
4582,321,2
4583,73,6
4584,364,7
4585,27,13
4586,128,18
4587,115,10
4588,15,4
4589,20,13
4590,156,11
4591,43,19
4592,255,6
4593,165,20
4594,311,7
4595,233,3
4596,352,16
4597,328,18
4598,340,17
4599,91,20
4600,232,13
4601,283,20
4602,119,20
4603,273,19
4604,29,16
4605,265,6
4606,31,5
4607,143,6
4608,125,15
4609,338,8
4610,329,1
4611,228,11
4612,268,13
4613,355,5
4614,355,17
4615,49,13
4616,149,20
4617,278,10
4618,251,10
4619,106,4
4620,301,8
4621,356,6
4622,8,2
4623,341,3
4624,307,15
4625,183,1
4626,230,6
4627,117,9
4628,82,3
4629,126,10
4630,183,16
4631,63,11
4632,99,18
4633,258,17
4634,44,7
4635,46,6
4636,263,18
4637,302,1
4638,205,10
4639,74,16
4640,316,17
4641,227,15
4642,90,4
4643,58,15
4644,84,8
4645,49,18
4646,43,16
4647,316,10
4648,293,19
4649,146,20
4650,174,7
4651,98,13
4652,253,11
4653,139,7
4654,161,2
4655,337,19
4656,3,9
4657,92,6
4658,315,15
4659,51,9
4660,169,11
4661,47,5
4662,17,11
4663,313,19
4664,154,10
4665,185,9
4666,306,9
4667,119,13
4668,211,2
4669,219,11
4670,202,1
4671,123,3
4672,138,11
4673,63,14
4674,79,19
4675,70,1
4676,216,9
4677,124,1
4678,69,17
4679,364,18
4680,168,4
4681,203,20
4682,82,2
4683,283,5
4684,351,19
4685,201,19
4686,328,10
4687,209,16
4688,107,18
4689,155,20
4690,320,1
4691,290,16
4692,279,19
4693,16,11
4694,224,14
4695,58,14
4696,55,17
4697,129,4
4698,71,9
4699,259,11
4700,339,8
4701,319,19
4702,168,2
4703,59,10
4704,143,20
4705,263,8
4706,102,10
4707,264,18
4708,41,5
4709,115,1
4710,39,19
4711,117,12
4712,42,2
4713,237,15
4714,202,12
4715,250,19
4716,237,16
4717,260,18
4718,18,3
4719,52,9
4720,188,20
4721,95,7
4722,332,4
4723,136,16
4724,156,19
4725,63,2
4726,307,19
4727,8,12
4728,202,4
4729,317,6
4730,48,12
4731,284,8
4732,121,14
4733,181,17
4734,81,20
4735,75,13
4736,357,18
4737,198,5
4738,125,19
4739,179,17
4740,335,5
4741,77,4
4742,192,13
4743,212,13
4744,190,20
4745,99,9
4746,327,11
4747,29,7
4748,129,15
4749,275,6
4750,157,10
4751,256,19
4752,86,20
4753,90,18
4754,187,11
4755,331,4
4756,47,1
4757,182,5
4758,140,1
4759,37,9
4760,280,5
4761,214,6
4762,26,15
4763,289,9
4764,195,14
4765,39,14
4766,174,16
4767,119,1
4768,290,2
4769,173,10
4770,304,19
4771,73,16
4772,353,13
4773,216,20
4774,253,17
4775,39,5
4776,79,15
4777,306,3
4778,39,13
4779,24,11
4780,4,9
4781,142,1
4782,77,12
4783,74,17
4784,152,13
4785,7,4
4786,242,7
4787,157,8
4788,5,3
4789,102,8
4790,199,15
4791,13,11
4792,205,4
4793,242,10
4794,52,14
4795,328,13
4796,266,19
4797,44,4
4798,83,1
4799,298,8
4800,227,19
4801,269,12
4802,298,8
4803,208,18
4804,168,3
4805,95,19
4806,222,7
4807,81,20
4808,136,7
4809,111,13
4810,145,20
4811,196,6
4812,221,14
4813,237,6
4814,129,1
4815,77,5
4816,33,7
4817,86,5
4818,338,9
4819,124,9
4820,141,20
4821,328,11
4822,185,9
4823,17,3
4824,209,9
4825,340,11
4826,75,7
4827,138,17
4828,194,13
4829,318,4
4830,289,12
4831,364,17
4832,125,8
4833,204,12
4834,183,6
4835,328,16
4836,97,2
4837,258,16
4838,171,14
4839,4,13
4840,251,17
4841,278,16
4842,88,18
4843,256,16
4844,92,12
4845,351,6
4846,110,20
4847,288,12
4848,351,10
4849,244,19
4850,102,18
4851,162,9
4852,175,14
4853,106,6
4854,43,1
4855,128,11
4856,239,10
4857,266,17
4858,29,16
4859,147,2
4860,71,3
4861,113,10
4862,111,15
4863,49,17
4864,365,7
4865,170,9
4866,138,12
4867,16,11
4868,43,17
4869,336,5
4870,21,17
4871,118,7
4872,364,13
4873,163,12
4874,242,1
4875,118,12
4876,226,6
4877,169,14
4878,310,18
4879,200,17
4880,217,5
4881,198,2
4882,197,7
4883,239,16
4884,67,6
4885,238,16
4886,101,1
4887,149,11
4888,113,4
4889,10,2
4890,174,2
4891,20,13
4892,166,6
4893,354,10
4894,351,8
4895,353,10
4896,294,17
4897,267,10
4898,231,17
4899,120,17
4900,207,3
4901,67,12
4902,315,3
4903,122,2
4904,336,2
4905,245,16
4906,261,9
4907,224,10
4908,9,7
4909,253,5
4910,195,2
4911,244,10
4912,34,2
4913,16,6
4914,344,2
4915,186,9
4916,215,4
4917,172,7
4918,172,6
4919,141,3
4920,34,5
4921,262,14
4922,256,14
4923,335,12
4924,266,16
4925,82,15
4926,85,9
4927,331,8
4928,107,7
4929,207,19
4930,23,12
4931,206,11
4932,55,8
4933,56,18
4934,154,7
4935,84,17
4936,267,8
4937,184,18
4938,136,4
4939,61,19
4940,347,4
4941,262,5
4942,141,20
4943,122,3
4944,147,5
4945,139,3
4946,273,16
4947,197,6
4948,328,13
4949,352,16
4950,140,20
4951,354,2
4952,336,12
4953,153,14
4954,97,15
4955,82,17
4956,228,20
4957,227,18
4958,311,18
4959,341,10
4960,68,4
4961,165,10
4962,102,2
4963,109,12
4964,329,2
4965,147,6
4966,270,7
4967,279,9
4968,210,15
4969,93,6
4970,94,19
4971,70,6
4972,30,18
4973,160,13
4974,201,6
4975,139,15
4976,265,14
4977,145,7
4978,152,1
4979,278,5
4980,63,14
4981,37,6
4982,23,12
4983,232,9
4984,164,17
4985,297,14
4986,16,5
4987,139,10
4988,316,9
4989,129,5
4990,81,4
4991,350,10
4992,320,13
4993,66,12
4994,40,15
4995,305,4
4996,231,10
4997,24,9
4998,158,19
4999,23,2
5000,278,12
5001,116,3
5002,100,17
5003,364,5
5004,102,14
5005,85,11
5006,278,16
5007,310,10
5008,41,7
5009,78,17
5010,107,17
5011,97,2
5012,257,19
5013,218,1
5014,78,19
5015,113,18
5016,219,5
5017,335,11
5018,4,12
5019,327,14
5020,197,6
5021,122,8
5022,306,11
5023,74,19
5024,222,3
5025,44,9
5026,13,6
5027,344,18
5028,331,20
5029,330,6
5030,345,13
5031,249,10
5032,89,11
5033,280,3
5034,80,1
5035,10,18
5036,32,16
5037,108,4
5038,29,8
5039,274,20
5040,95,1
5041,353,18
5042,363,3
5043,149,16
5044,272,14
5045,327,12
5046,37,4
5047,134,4
5048,364,19
5049,203,4
5050,16,20
5051,84,17
5052,229,9
5053,76,15
5054,189,20
5055,97,16
5056,14,2
5057,109,6
5058,249,1
5059,212,5
5060,306,15
5061,109,10
5062,222,6
5063,72,13
5064,174,12
5065,88,20
5066,106,18
5067,229,11
5068,208,4
5069,111,19
5070,187,20
5071,112,15
5072,346,11
5073,194,2
5074,148,6
5075,356,12
5076,12,10
5077,289,19
5078,113,12
5079,117,9
5080,155,18
5081,286,14
5082,58,5
5083,149,5
5084,122,4
5085,138,18
5086,28,19
5087,255,13
5088,163,19
5089,277,11
5090,299,9
5091,278,19
5092,198,10
5093,116,14
5094,157,18
5095,301,14
5096,204,15
5097,155,18
5098,55,15
5099,99,7
5100,212,8
5101,15,17
5102,239,3
5103,34,6
5104,135,4
5105,271,13
5106,335,12
5107,113,16
5108,93,16
5109,279,7
5110,94,10
5111,19,3
5112,358,5
5113,105,5
5114,163,13
5115,225,6
5116,211,17
5117,192,9
5118,347,9
5119,100,9
5120,301,2
5121,42,1
5122,158,14
5123,114,18
5124,334,9
5125,359,20
5126,341,6
5127,123,2
5128,290,6
5129,276,7
5130,67,12
5131,255,1
5132,202,15
5133,301,3
5134,157,1
5135,148,7
5136,335,9
5137,324,4
5138,139,19
5139,224,14
5140,27,20
5141,30,7
5142,184,20
5143,306,9
5144,287,13
5145,338,19
5146,112,6
5147,171,12
5148,288,1
5149,248,17
5150,332,16
5151,150,8
5152,102,8
5153,240,4
5154,241,14
5155,153,11
5156,121,13
5157,72,19
5158,322,16
5159,205,9
5160,120,15
5161,90,11
5162,237,14
5163,5,16
5164,308,16
5165,128,11
5166,226,14
5167,141,1
5168,4,6
5169,21,3
5170,346,7
5171,171,19
5172,200,13
5173,42,1
5174,94,12
5175,2,20
5176,2,10
5177,345,11
5178,223,18
5179,93,8
5180,294,9
5181,314,9
5182,326,8
5183,112,7
5184,336,15
5185,278,19
5186,185,14
5187,304,20
5188,209,17
5189,34,7
5190,94,18
5191,181,8
5192,98,9
5193,348,19
5194,54,17
5195,342,14
5196,14,11
5197,295,1
5198,55,11
5199,346,4
5200,182,20
5201,31,6
5202,344,8
5203,57,13
5204,346,2
5205,298,13
5206,56,13
5207,336,6
5208,18,2
5209,246,10
5210,108,17
5211,317,18
5212,124,7
5213,171,8
5214,44,18
5215,192,12
5216,37,14
5217,120,13
5218,304,19
5219,239,5
5220,100,10
5221,249,14
5222,36,17
5223,2,12
5224,34,7
5225,1,10
5226,309,1
5227,38,8
5228,237,8
5229,167,16
5230,126,2
5231,3,4
5232,183,10
5233,319,12
5234,48,19
5235,131,17
5236,360,3
5237,196,9
5238,365,12
5239,61,6
5240,127,9
5241,269,17
5242,338,5
5243,203,14
5244,120,17
5245,305,8
5246,9,6
5247,30,19
5248,65,2
5249,240,6
5250,168,13
5251,284,1
5252,160,4
5253,45,12
5254,338,2
5255,83,5
5256,272,9
5257,106,11
5258,282,1
5259,3,19
5260,354,10
5261,122,20
5262,40,2
5263,232,3
5264,276,19
5265,5,5
5266,219,10
5267,172,19
5268,127,5
5269,158,9
5270,246,5
5271,189,10
5272,117,15
5273,120,9
5274,178,1
5275,309,7
5276,2,9
5277,52,17
5278,324,9
5279,20,11
5280,142,17
5281,247,3
5282,224,13
5283,68,4
5284,172,17
5285,45,9
5286,211,15
5287,249,12
5288,110,17
5289,106,9
5290,334,14
5291,264,19
5292,6,1
5293,60,20
5294,6,7
5295,155,9
5296,316,19
5297,74,20
5298,294,7
5299,315,1
5300,299,8
5301,2,2
5302,151,4
5303,309,17
5304,187,17
5305,202,19
5306,191,19
5307,93,16
5308,189,10
5309,269,19
5310,184,10
5311,246,12
5312,256,13
5313,297,20
5314,132,4
5315,139,1
5316,48,4
5317,57,16
5318,157,15
5319,42,2
5320,271,14
5321,358,2
5322,203,7
5323,10,12
5324,307,18
5325,208,13
5326,115,9
5327,8,3
5328,317,20
5329,76,16
5330,168,17
5331,305,9
5332,188,10
5333,35,10
5334,62,4
5335,294,16
5336,225,4
5337,32,18
5338,332,3
5339,345,13
5340,44,18
5341,276,3
5342,116,19
5343,211,18
5344,7,8
5345,112,20
5346,223,2
5347,296,1
5348,123,18
5349,41,10
5350,349,13
5351,224,3
5352,190,17
5353,180,9
5354,5,12
5355,252,4
5356,100,8
5357,30,15
5358,94,8
5359,95,14
5360,300,15
5361,52,18
5362,6,5
5363,85,19
5364,325,10
5365,84,14
5366,294,18
5367,256,15
5368,272,18
5369,26,13
5370,262,15
5371,97,6
5372,238,7
5373,283,18
5374,322,11
5375,337,3
5376,335,17
5377,4,18
5378,57,1
5379,166,12
5380,10,5
5381,305,15
5382,32,18
5383,130,20
5384,351,1
5385,143,11
5386,206,1
5387,279,15
5388,332,5
5389,43,2
5390,191,5
5391,191,17
5392,212,20
5393,310,16
5394,210,14
5395,356,11
5396,286,1
5397,111,2
5398,336,16
5399,359,6
5400,249,18
5401,102,16
5402,9,17
5403,113,11
5404,352,9
5405,38,11
5406,158,20
5407,121,10
5408,53,4
5409,346,11
5410,319,12
5411,113,5
5412,57,18
5413,8,11
5414,312,4
5415,150,4
5416,172,10
5417,221,13
5418,260,2
5419,97,8
5420,82,18
5421,86,16
5422,209,15
5423,363,16
5424,288,13
5425,155,7
5426,240,6
5427,154,4
5428,253,16
5429,61,15
5430,60,4
5431,21,4
5432,137,9
5433,187,10
5434,153,15
5435,12,11
5436,97,1
5437,245,18
5438,92,19
5439,333,5
5440,362,16
5441,226,5
5442,169,4
5443,295,11
5444,82,1
5445,158,20
5446,24,10
5447,135,12
5448,149,6
5449,14,12
5450,329,2
5451,165,15
5452,269,20
5453,268,11
5454,48,3
5455,99,2
5456,227,13
5457,86,10
5458,307,6
5459,46,10
5460,273,10
5461,223,4
5462,90,8
5463,154,6
5464,217,9
5465,352,1
5466,141,1
5467,173,19
5468,42,15
5469,324,14
5470,223,14
5471,273,11
5472,355,8
5473,91,11
5474,215,7
5475,333,14
5476,200,3
5477,102,11
5478,44,20
5479,63,13
5480,330,9
5481,91,1
5482,59,2
5483,121,8
5484,337,7
5485,347,6
5486,101,9
5487,315,11
5488,45,8
5489,23,9
5490,170,8
5491,132,18
5492,8,17
5493,28,19
5494,68,17
5495,328,5
5496,232,20
5497,214,10
5498,351,16
5499,40,8
5500,252,5
5501,357,13
5502,212,12
5503,148,6
5504,302,17
5505,70,3
5506,268,16
5507,33,12
5508,6,18
5509,183,11
5510,176,18
5511,276,17
5512,180,18
5513,29,20
5514,282,4
5515,253,15
5516,185,15
5517,231,15
5518,120,9
5519,84,8
5520,283,1
5521,18,20
5522,169,15
5523,300,6
5524,192,12
5525,148,15
5526,227,5
5527,217,10
5528,151,6
5529,95,15
5530,189,2
5531,328,4
5532,208,12
5533,180,20
5534,357,4
5535,192,6
5536,314,3
5537,68,8
5538,56,12
5539,29,1
5540,229,12
5541,220,1
5542,208,11
5543,62,19
5544,8,20
5545,259,13
5546,264,7
5547,86,11
5548,72,14
5549,317,1
5550,27,6
5551,85,4
5552,57,14
5553,317,17
5554,163,2
5555,37,17
5556,100,14
5557,284,6
5558,362,18
5559,276,16
5560,288,15
5561,191,19
5562,36,13
5563,219,2
5564,228,5
5565,15,2
5566,134,20
5567,349,2
5568,226,1
5569,133,10
5570,27,20
5571,290,19
5572,256,14
5573,148,10
5574,188,18
5575,16,9
5576,76,16
5577,273,10
5578,98,17
5579,359,14
5580,4,11
5581,194,1
5582,293,7
5583,264,15
5584,54,10
5585,80,20
5586,166,3
5587,34,15
5588,295,4
5589,326,1
5590,264,19
5591,238,14
5592,118,15
5593,234,15
5594,164,19
5595,281,2
5596,101,7
5597,21,15
5598,324,5
5599,141,17
5600,131,5
5601,234,3
5602,290,19
5603,100,1
5604,88,10
5605,151,17
5606,245,20
5607,10,7
5608,130,14
5609,297,7
5610,342,9
5611,151,2
5612,294,5
5613,298,3
5614,32,18
5615,34,11
5616,164,2
5617,38,5
5618,285,15
5619,363,15
5620,90,18
5621,363,5
5622,190,20
5623,146,11
5624,73,7
5625,65,13
5626,158,15
5627,215,12
5628,284,3
5629,131,15
5630,308,9
5631,2,14
5632,113,9
5633,245,19
5634,231,5
5635,167,11
5636,261,1
5637,299,4
5638,337,6
5639,203,12
5640,150,14
5641,225,1
5642,22,7
5643,176,1
5644,360,6
5645,274,15
5646,106,14
5647,256,4
5648,100,1
5649,189,1
5650,196,10
5651,1,7
5652,282,16
5653,304,11
5654,157,17
5655,91,12
5656,265,8
5657,242,17
5658,83,16
5659,126,4
5660,239,15
5661,274,15
5662,125,9
5663,54,13
5664,148,10
5665,199,7
5666,326,19
5667,94,5
5668,99,15
5669,146,1
5670,328,8
5671,227,2
5672,60,17
5673,227,6
5674,284,12
5675,230,20
5676,290,18
5677,69,5
5678,127,5
5679,56,18
5680,17,8
5681,218,9
5682,156,20
5683,154,9
5684,296,16
5685,289,19
5686,9,16
5687,154,7
5688,364,3
5689,227,8
5690,276,2
5691,241,3
5692,233,12
5693,264,1
5694,261,18
5695,107,19
5696,233,3
5697,242,9
5698,138,8
5699,124,17
5700,173,12
5701,113,3
5702,127,5
5703,326,14
5704,11,8
5705,70,9
5706,181,6
5707,176,8
5708,91,16
5709,207,11
5710,24,6
5711,129,6
5712,95,11
5713,87,2
5714,182,12
5715,342,10
5716,129,4
5717,44,7
5718,280,12
5719,182,18
5720,128,13
5721,179,14
5722,203,18
5723,89,12
5724,79,15
5725,49,5
5726,157,7
5727,196,7
5728,159,4
5729,49,10
5730,115,18
5731,329,14
5732,242,4
5733,308,5
5734,172,9
5735,90,10
5736,312,1
5737,212,18
5738,156,4
5739,100,1
5740,86,14
5741,134,5
5742,53,11
5743,186,8
5744,143,20
5745,343,6
5746,284,6
5747,27,16
5748,158,19
5749,344,11
5750,67,11
5751,240,1
5752,161,16
5753,113,19
5754,164,17
5755,42,8
5756,91,12
5757,47,9
5758,303,16
5759,15,3
5760,58,1
5761,223,14
5762,119,12
5763,263,16
5764,45,5
5765,264,15
5766,167,11
5767,188,15
5768,141,10
5769,79,8
5770,63,11
5771,116,12
5772,5,4
5773,11,14
5774,215,4
5775,93,2
5776,235,2
5777,70,16
5778,207,3
5779,1,11
5780,141,14
5781,324,12
5782,228,7
5783,184,2
5784,209,17
5785,229,16
5786,131,20
5787,331,14
5788,357,18
5789,72,5
5790,356,14
5791,164,11
5792,270,12
5793,323,17
5794,138,14
5795,344,14
5796,276,11
5797,251,18
5798,345,8
5799,108,15
5800,160,9
5801,86,11
5802,4,18
5803,298,16
5804,216,11
5805,81,16
5806,126,16
5807,77,13
5808,207,11
5809,131,16
5810,141,17
5811,165,6
5812,325,14
5813,138,15
5814,289,10
5815,174,4
5816,349,8
5817,169,19
5818,258,18
5819,282,20
5820,239,3
5821,290,20
5822,348,18
5823,129,4
5824,28,3
5825,330,13
5826,253,20
5827,334,10
5828,110,13
5829,330,15
5830,138,4
5831,109,9
5832,280,14
5833,160,20
5834,251,17
5835,315,8
5836,161,10
5837,288,14
5838,65,17
5839,71,3
5840,358,16
5841,95,15
5842,84,11
5843,354,13
5844,207,11
5845,107,10
5846,304,15
5847,235,13
5848,220,20
5849,58,1
5850,137,3
5851,206,13
5852,235,13
5853,321,14
5854,232,2
5855,2,8
5856,233,8
5857,350,4
5858,93,16
5859,144,7
5860,151,15
5861,337,9
5862,177,15
5863,198,2
5864,180,13
5865,222,9
5866,280,19
5867,121,17
5868,18,1
5869,72,14
5870,311,20
5871,312,20
5872,162,19
5873,364,8
5874,8,19
5875,289,8
5876,35,7
5877,202,2
5878,164,11
5879,201,19
5880,86,15
5881,75,13
5882,312,2
5883,54,14
5884,333,20
5885,63,20
5886,85,12
5887,61,17
5888,279,12
5889,315,10
5890,112,11
5891,315,15
5892,341,10
5893,360,13
5894,300,3
5895,192,5
5896,278,10
5897,134,16
5898,283,16
5899,242,19
5900,309,1
5901,177,8
5902,347,2
5903,334,13
5904,287,12
5905,111,13
5906,122,2
5907,328,1
5908,205,2
5909,331,18
5910,136,8
5911,33,13
5912,33,13
5913,67,10
5914,100,4
5915,113,20
5916,306,11
5917,247,3
5918,165,16
5919,341,11
5920,319,11
5921,198,1
5922,227,10
5923,272,11
5924,116,12
5925,123,15
5926,181,17
5927,362,8
5928,204,3
5929,275,5
5930,340,17
5931,101,10
5932,364,14
5933,301,11
5934,350,15
5935,173,2
5936,214,14
5937,357,16
5938,108,4
5939,176,15
5940,166,10
5941,293,6
5942,74,4
5943,85,1
5944,126,9
5945,58,2
5946,40,3
5947,132,15
5948,347,5
5949,3,14
5950,255,13
5951,16,13
5952,299,19
5953,257,19
5954,342,11
5955,11,7
5956,169,2
5957,359,3
5958,196,15
5959,207,1
5960,272,4
5961,194,20
5962,196,13
5963,101,20
5964,104,4
5965,59,7
5966,235,6
5967,179,19
5968,244,18
5969,250,10
5970,73,10
5971,173,12
5972,106,15
5973,282,7
5974,149,4
5975,35,17
5976,101,13
5977,19,12
5978,258,4
5979,131,14
5980,224,13
5981,177,5
5982,334,11
5983,287,6
5984,359,8
5985,5,11
5986,217,7
5987,65,19
5988,250,5
5989,108,14
5990,320,6
5991,276,3
5992,98,14
5993,204,20
5994,352,19
5995,296,3
5996,20,20
5997,204,3
5998,95,13
5999,206,10
6000,10,15
6001,80,2
6002,235,17
6003,328,16
6004,364,1
6005,222,19
6006,261,11
6007,25,10
6008,340,4
6009,230,1
6010,263,10
6011,122,1
6012,252,7
6013,324,6
6014,363,2
6015,192,4
6016,350,14
6017,55,12
6018,295,7
6019,180,13
6020,146,4
6021,327,9
6022,53,20
6023,348,1
6024,275,20
6025,93,12
6026,204,5
6027,300,13
6028,24,19
6029,57,14
6030,90,3
6031,127,14
6032,61,19
6033,212,9
6034,15,14
6035,137,13
6036,317,14
6037,343,16
6038,259,20
6039,237,1
6040,176,2
6041,75,10
6042,350,19
6043,142,2
6044,59,20
6045,280,11
6046,66,15
6047,36,12
6048,279,7
6049,324,17
6050,216,4
6051,95,11
6052,146,12
6053,309,7
6054,234,16
6055,77,9
6056,289,17
6057,130,6
6058,220,15
6059,320,12
6060,122,5
6061,146,3
6062,260,7
6063,211,2
6064,63,10
6065,114,12
6066,177,19
6067,8,9
6068,260,3
6069,350,18
6070,171,6
6071,206,13
6072,39,18
6073,353,9
6074,278,18
6075,199,7
6076,248,13
6077,237,6
6078,162,19
6079,197,14
6080,109,8
6081,87,2
6082,293,4
6083,158,20
6084,281,6
6085,9,6
6086,17,6
6087,22,1
6088,29,9
6089,255,17
6090,236,18
6091,287,11
6092,316,15
6093,63,17
6094,304,13
6095,131,4
6096,180,19
6097,115,16
6098,257,11
6099,222,19
6100,90,2
6101,122,9
6102,336,1
6103,212,5
6104,162,5
6105,330,6
6106,252,6
6107,291,7
6108,42,5
6109,67,14
6110,168,8
6111,284,9
6112,206,2
6113,171,1
6114,128,13
6115,313,12
6116,291,15
6117,121,8
6118,334,13
6119,162,4
6120,275,4
6121,99,4
6122,152,14
6123,18,14
6124,44,9
6125,40,5
6126,287,14
6127,78,1
6128,175,2
6129,350,14
6130,289,10
6131,91,20
6132,22,17
6133,236,5
6134,52,17
