ImageID,Date,Location,Dummy
3216,308,14,0
3217,60,12,0
3218,45,5,0
3219,137,7,0
3220,292,19,0
3221,342,4,0
3222,186,4,0
3223,128,7,0
3224,192,8,0
3225,61,13,0
3226,355,1,0
3227,279,20,0
3228,61,15,0
3229,224,14,0
3230,9,17,0
3231,300,16,0
3232,193,7,0
3233,200,3,0
3234,317,6,0
3235,286,10,0
3236,265,20,0
3237,307,10,0
3238,175,2,0
3239,351,10,0
3240,348,5,0
3241,150,19,0
3242,319,4,0
3243,186,20,0
3244,345,10,0
3245,309,4,0
3246,362,9,0
3247,262,6,0
3248,57,17,0
3249,10,1,0
3250,142,2,0
3251,358,9,0
3252,149,4,0
3253,213,14,0
3254,329,10,0
3255,140,4,0
3256,132,6,0
3257,205,18,0
3258,113,12,0
3259,241,3,0
3260,341,17,0
3261,46,4,0
3262,111,16,0
3263,363,14,0
3264,329,19,0
3265,327,12,0
3266,318,12,0
3267,145,8,0
3268,167,9,0
3269,272,14,0
3270,317,8,0
3271,266,5,0
3272,288,2,0
3273,95,2,0
3274,243,19,0
3275,56,12,0
3276,126,6,0
3277,268,5,0
3278,4,14,0
3279,184,20,0
3280,147,6,0
3281,64,9,0
3282,114,16,0
3283,352,2,0
3284,83,3,0
3285,206,1,0
3286,80,7,0
3287,33,11,0
3288,56,13,0
3289,120,11,0
3290,51,12,0
3291,30,18,0
3292,110,16,0
3293,295,15,0
3294,188,2,0
3295,242,11,0
3296,299,4,0
3297,37,19,0
3298,312,18,0
3299,267,20,0
3300,254,14,0
3301,242,12,0
3302,123,9,0
3303,88,10,0
3304,39,19,0
3305,187,12,0
3306,359,12,0
3307,89,8,0
3308,113,18,0
3309,324,20,0
3310,225,12,0
3311,213,20,0
3312,213,1,0
3313,184,15,0
3314,80,14,0
3315,182,14,0
3316,178,2,0
3317,207,10,0
3318,209,4,0
3319,247,8,0
3320,222,15,0
3321,276,5,0
3322,36,16,0
3323,30,18,0
3324,186,11,0
3325,289,1,0
3326,337,19,0
3327,176,15,0
3328,20,14,0
3329,353,13,0
3330,78,11,0
3331,123,2,0
3332,292,6,0
3333,354,17,0
3334,227,8,0
3335,308,4,0
3336,85,15,0
3337,355,19,0
3338,190,2,0
3339,257,18,0
3340,3,11,0
3341,350,7,0
3342,8,14,0
3343,129,10,0
3344,311,6,0
3345,3,6,0
3346,65,4,0
3347,301,4,0
3348,301,18,0
3349,357,2,0
3350,91,3,0
3351,269,4,0
3352,56,19,0
3353,82,4,0
3354,291,7,0
3355,20,3,0
3356,362,6,0
3357,138,6,0
3358,205,14,0
3359,184,13,0
3360,2,5,0
3361,139,14,0
3362,328,16,0
3363,243,5,0
3364,124,18,0
3365,215,7,0
3366,52,13,0
3367,223,3,0
3368,105,6,0
3369,345,5,0
3370,277,4,0
3371,237,9,0
3372,122,7,0
3373,211,13,0
3374,216,8,0
3375,329,9,0
3376,181,5,0
3377,10,19,0
3378,137,12,0
3379,145,12,0
3380,194,2,0
3381,256,11,0
3382,44,6,0
3383,121,5,0
3384,164,11,0
3385,341,4,0
3386,106,15,0
3387,271,12,0
3388,259,17,0
3389,351,20,0
3390,357,11,0
3391,256,3,0
3392,237,10,0
3393,58,3,0
3394,287,15,0
3395,170,7,0
3396,344,4,0
3397,329,7,0
3398,110,17,0
3399,201,16,0
3400,282,12,0
3401,299,2,0
3402,84,2,0
3403,149,17,0
3404,351,18,0
3405,261,15,0
3406,234,18,0
3407,65,14,0
3408,335,7,0
3409,356,8,0
3410,49,10,0
3411,333,14,0
3412,73,18,0
3413,248,8,0
3414,55,11,0
3415,15,20,0
3416,272,5,0
3417,142,5,0
3418,32,19,0
3419,108,2,0
3420,17,7,0
3421,98,2,0
3422,301,16,0
3423,267,4,0
3424,69,11,0
3425,121,5,0
3426,269,13,0
3427,289,10,0
3428,228,12,0
3429,348,13,0
3430,202,12,0
3431,170,1,0
3432,136,14,0
3433,69,13,0
3434,61,8,0
3435,311,1,0
3436,345,11,0
3437,292,3,0
3438,320,18,0
3439,13,13,0
3440,237,4,0
3441,353,10,0
3442,80,8,0
3443,88,10,0
3444,57,5,0
3445,168,9,0
3446,288,5,0
3447,337,19,0
3448,78,12,0
3449,74,19,0
3450,12,13,0
3451,153,15,0
3452,74,10,0
3453,333,19,0
3454,126,10,0
3455,4,12,0
3456,347,19,0
3457,169,8,0
3458,9,3,0
3459,115,16,0
3460,21,18,0
3461,86,17,0
3462,119,7,0
3463,305,9,0
3464,67,11,0
3465,62,2,0
3466,181,20,0
3467,51,1,0
3468,178,17,0
3469,122,17,0
3470,23,14,0
3471,317,1,0
3472,318,18,0
3473,2,3,0
3474,98,14,0
3475,267,3,0
3476,339,3,0
3477,221,9,0
3478,227,2,0
3479,64,11,0
3480,220,18,0
3481,341,15,0
3482,158,10,0
3483,230,5,0
3484,73,15,0
3485,198,8,0
3486,108,11,0
3487,241,20,0
3488,257,12,0
3489,32,8,0
3490,290,12,0
3491,139,12,0
3492,126,11,0
3493,109,5,0
3494,121,10,0
3495,20,1,0
3496,315,13,0
3497,111,4,0
3498,127,3,0
3499,103,15,0
3500,163,16,0
3501,219,16,0
3502,329,11,0
3503,279,4,0
3504,121,7,0
3505,109,3,0
3506,153,19,0
3507,139,17,0
3508,21,11,0
3509,280,4,0
3510,96,17,0
3511,201,4,0
3512,313,19,0
3513,135,8,0
3514,145,18,0
3515,265,14,0
3516,129,12,0
3517,343,17,0
3518,357,4,0
3519,19,7,0
3520,298,13,0
3521,56,4,0
3522,17,15,0
3523,50,4,0
3524,244,4,0
3525,300,5,0
3526,29,16,0
3527,210,18,0
3528,340,4,0
3529,258,19,0
3530,332,1,0
3531,96,7,0
3532,51,9,0
3533,186,18,0
3534,24,14,0
3535,88,16,0
3536,357,19,0
3537,255,12,0
3538,135,20,0
3539,188,4,0
3540,23,15,0
3541,45,10,0
3542,262,4,0
3543,23,18,0
3544,103,19,0
3545,201,14,0
3546,219,17,0
3547,189,19,0
3548,121,7,0
3549,246,19,0
3550,351,18,0
3551,22,4,0
3552,333,7,0
3553,92,13,0
3554,26,10,0
3555,123,10,0
3556,25,2,0
3557,130,16,0
3558,81,6,0
3559,19,11,0
3560,270,19,0
3561,61,14,0
3562,359,12,0
3563,31,5,0
3564,116,17,0
3565,274,3,0
3566,140,3,0
3567,347,15,0
3568,355,19,0
3569,241,8,0
3570,250,11,0
3571,288,3,0
3572,96,7,0
3573,57,11,0
3574,107,16,0
3575,123,5,0
3576,20,5,0
3577,211,3,0
3578,132,6,0
3579,114,14,0
3580,92,4,0
3581,120,14,0
3582,261,5,0
3583,122,14,0
3584,124,4,0
3585,139,20,0
3586,275,4,0
3587,22,12,0
3588,31,14,0
3589,305,7,0
3590,221,1,0
3591,95,18,0
3592,64,14,0
3593,166,16,0
3594,16,6,0
3595,243,9,0
3596,126,5,0
3597,146,19,0
3598,238,19,0
3599,114,6,0
3600,331,20,0
3601,44,19,0
3602,132,17,0
3603,103,7,0
3604,183,16,0
3605,24,3,0
3606,43,19,0
3607,35,1,0
3608,16,3,0
3609,345,6,0
3610,83,1,0
3611,125,11,0
3612,288,19,0
3613,355,14,0
3614,221,20,0
3615,116,19,0
3616,108,12,0
3617,123,6,0
3618,28,15,0
3619,49,6,0
3620,94,5,0
3621,109,3,0
3622,295,12,0
3623,259,19,0
3624,354,10,0
3625,44,9,0
3626,68,3,0
3627,181,7,0
3628,345,4,0
3629,244,3,0
3630,181,8,0
3631,255,9,0
3632,169,10,0
3633,39,17,0
3634,30,20,0
3635,200,10,0
3636,362,10,0
3637,347,17,0
3638,281,10,0
3639,257,8,0
3640,215,1,0
3641,181,6,0
3642,245,5,0
3643,323,9,0
3644,188,19,0
3645,14,13,0
3646,326,19,0
3647,190,16,0
3648,2,16,0
3649,10,7,0
3650,268,2,0
3651,84,5,0
3652,191,6,0
3653,216,13,0
3654,79,4,0
3655,86,8,0
3656,360,16,0
3657,75,4,0
3658,134,4,0
3659,285,2,0
3660,232,3,0
3661,30,19,0
3662,274,11,0
3663,198,16,0
3664,296,17,0
3665,6,19,0
3666,252,16,0
3667,174,11,0
3668,272,11,0
3669,33,6,0
3670,254,11,0
3671,268,9,0
3672,200,12,0
3673,165,18,0
3674,263,12,0
3675,309,13,0
3676,238,20,0
3677,151,10,0
3678,276,20,0
3679,276,5,0
3680,365,19,0
3681,21,18,0
3682,313,8,0
3683,236,16,0
3684,335,12,0
3685,359,3,0
3686,28,18,0
3687,62,15,0
3688,283,14,0
3689,322,6,0
3690,194,13,0
3691,93,3,0
3692,57,2,0
3693,76,9,0
3694,309,4,0
3695,130,17,0
3696,103,5,0
3697,189,11,0
3698,244,8,0
3699,41,2,0
3700,63,10,0
3701,337,9,0
3702,67,7,0
3703,48,7,0
3704,31,14,0
3705,74,3,0
3706,175,8,0
3707,110,14,0
3708,25,14,0
3709,216,2,0
3710,219,8,0
3711,235,3,0
3712,26,18,0
3713,166,9,0
3714,111,4,0
3715,64,8,0
3716,239,6,0
3717,1,14,0
3718,2,11,0
3719,225,9,0
3720,352,8,0
3721,125,17,0
3722,337,12,0
3723,286,12,0
3724,224,13,0
3725,42,16,0
3726,59,7,0
3727,81,12,0
3728,130,10,0
3729,126,1,0
3730,7,13,0
3731,137,1,0
3732,200,20,0
3733,319,16,0
3734,81,10,0
3735,313,8,0
3736,160,20,0
3737,33,15,0
3738,70,13,0
3739,11,15,0
3740,56,6,0
3741,128,19,0
3742,41,3,0
3743,286,2,0
3744,51,14,0
3745,26,13,0
3746,187,10,0
3747,46,16,0
3748,76,16,0
3749,336,9,0
3750,157,9,0
3751,143,2,0
3752,287,6,0
3753,209,16,0
3754,327,10,0
3755,312,5,0
3756,330,2,0
3757,108,15,0
3758,107,14,0
3759,34,9,0
3760,84,17,0
3761,339,7,0
3762,298,16,0
3763,250,15,0
3764,255,13,0
3765,346,5,0
3766,262,4,0
3767,121,13,0
3768,316,16,0
3769,246,12,0
3770,348,10,0
3771,9,10,0
3772,348,15,0
3773,124,16,0
3774,217,14,0
3775,87,19,0
3776,195,14,0
3777,364,13,0
3778,328,1,0
3779,35,3,0
3780,90,20,0
3781,264,14,0
3782,71,20,0
3783,63,17,0
3784,86,13,0
3785,177,15,0
3786,31,12,0
3787,332,4,0
3788,265,12,0
3789,315,19,0
3790,4,6,0
3791,327,4,0
3792,248,18,0
3793,204,10,0
3794,150,4,0
3795,315,11,0
3796,161,11,0
3797,76,15,0
3798,364,1,0
3799,188,11,0
3800,249,5,0
3801,229,15,0
3802,166,20,0
3803,348,6,0
3804,300,8,0
3805,26,9,0
3806,316,10,0
3807,319,6,0
3808,180,20,0
3809,104,5,0
3810,83,16,0
3811,55,6,0
3812,144,13,0
3813,273,6,0
3814,303,15,0
3815,201,10,0
3816,42,6,0
3817,255,1,0
3818,321,16,0
3819,300,13,0
3820,175,8,0
3821,279,4,0
3822,202,3,0
3823,206,4,0
3824,127,4,0
3825,81,18,0
3826,210,6,0
3827,82,9,0
3828,113,4,0
3829,47,3,0
3830,22,10,0
3831,164,12,0
3832,100,4,0
3833,265,2,0
3834,7,20,0
3835,239,17,0
3836,213,9,0
3837,210,7,0
3838,345,4,0
3839,55,7,0
3840,270,17,0
3841,159,1,0
3842,289,18,0
3843,164,16,0
3844,279,8,0
3845,81,5,0
3846,120,16,0
3847,196,19,0
3848,101,20,0
3849,261,13,0
3850,335,3,0
3851,36,19,0
3852,161,14,0
3853,312,5,0
3854,166,5,0
3855,46,16,0
3856,219,13,0
3857,235,1,0
3858,86,8,0
3859,81,16,0
3860,345,18,0
3861,221,19,0
3862,249,13,0
3863,161,9,0
3864,320,8,0
3865,238,12,0
3866,96,15,0
3867,355,16,0
3868,82,16,0
3869,319,10,0
3870,364,16,0
3871,324,5,0
3872,52,1,0
3873,49,8,0
3874,52,3,0
3875,40,9,0
3876,136,20,0
3877,62,20,0
3878,251,8,0
3879,155,20,0
3880,70,19,0
3881,311,12,0
3882,58,19,0
3883,138,6,0
3884,32,5,0
3885,129,17,0
3886,192,4,0
3887,110,8,0
3888,54,12,0
3889,202,12,0
3890,2,12,0
3891,331,3,0
3892,6,15,0
3893,208,18,0
3894,76,7,0
3895,163,16,0
3896,252,17,0
3897,11,11,0
3898,144,9,0
3899,302,12,0
3900,272,2,0
3901,260,19,0
3902,227,16,0
3903,278,14,0
3904,161,13,0
3905,250,16,0
3906,48,18,0
3907,105,2,0
3908,125,14,0
3909,36,13,0
3910,181,18,0
3911,303,19,0
3912,189,10,0
3913,296,1,0
3914,215,15,0
3915,47,14,0
3916,176,12,0
3917,89,19,0
3918,170,2,0
3919,13,7,0
3920,151,17,0
3921,304,13,0
3922,280,14,0
3923,251,8,0
3924,30,1,0
3925,58,3,0
3926,361,6,0
3927,99,10,0
3928,243,1,0
3929,110,9,0
3930,85,16,0
3931,50,10,0
3932,308,7,0
3933,256,20,0
3934,283,2,0
3935,227,4,0
3936,322,16,0
3937,93,17,0
3938,258,18,0
3939,129,10,0
3940,175,5,0
3941,162,6,0
3942,361,17,0
3943,41,12,0
3944,200,7,0
3945,326,13,0
3946,102,10,0
3947,121,8,0
3948,222,18,0
3949,270,12,0
3950,151,10,0
3951,149,1,0
3952,326,11,0
3953,180,20,0
3954,247,10,0
3955,149,15,0
3956,184,20,0
3957,90,20,0
3958,346,14,0
3959,108,3,0
3960,83,5,0
3961,23,1,0
3962,362,9,0
3963,168,18,0
3964,338,17,0
3965,295,9,0
3966,176,10,0
3967,159,9,0
3968,307,15,0
3969,177,19,0
3970,51,15,0
3971,104,8,0
3972,131,4,0
3973,186,20,0
3974,343,1,0
3975,287,8,0
3976,272,1,0
3977,192,13,0
3978,334,13,0
3979,185,14,0
3980,234,2,0
3981,20,16,0
3982,163,14,0
3983,359,13,0
3984,32,18,0
3985,274,12,0
3986,322,18,0
3987,237,2,0
3988,34,1,0
3989,284,12,0
3990,350,9,0
3991,339,17,0
3992,222,7,0
3993,80,11,0
3994,91,15,0
3995,310,1,0
3996,124,18,0
3997,245,20,0
3998,81,19,0
3999,313,5,0
4000,21,2,0
4001,79,15,0
4002,42,15,0
4003,192,11,0
4004,299,1,0
4005,270,6,0
4006,229,4,0
4007,261,11,0
4008,245,19,0
4009,198,9,0
4010,296,16,0
4011,116,20,0
4012,12,19,0
4013,65,14,0
4014,166,16,0
4015,148,13,0
4016,251,5,0
4017,336,15,0
4018,238,1,0
4019,244,2,0
4020,137,15,0
4021,54,14,0
4022,24,3,0
4023,305,11,0
4024,278,15,0
4025,184,17,0
4026,122,13,0
4027,339,18,0
4028,38,7,0
4029,87,13,0
4030,102,20,0
4031,167,19,0
4032,356,20,0
4033,317,1,0
4034,327,10,0
4035,159,16,0
4036,105,11,0
4037,184,15,0
4038,102,10,0
4039,271,11,0
4040,244,17,0
4041,233,18,0
4042,69,19,0
4043,346,1,0
4044,4,15,0
4045,353,17,0
4046,276,7,0
4047,24,13,0
4048,54,12,0
4049,193,6,0
4050,154,8,0
4051,97,1,0
4052,269,4,0
4053,118,4,0
4054,313,17,0
4055,153,1,0
4056,71,2,0
4057,264,12,0
4058,236,9,0
4059,116,17,0
4060,233,10,0
4061,292,17,0
4062,164,14,0
4063,38,5,0
4064,228,15,0
4065,262,20,0
4066,207,18,0
4067,305,14,0
4068,23,3,0
4069,169,19,0
4070,303,14,0
4071,294,18,0
4072,351,9,0
4073,75,7,0
4074,358,13,0
4075,346,5,0
4076,34,6,0
4077,234,5,0
4078,206,11,0
4079,98,11,0
4080,220,17,0
4081,335,13,0
4082,318,11,0
4083,162,15,0
4084,308,4,0
4085,255,3,0
4086,79,2,0
4087,237,6,0
4088,115,5,0
4089,188,4,0
4090,300,6,0
4091,217,2,0
4092,143,16,0
4093,141,3,0
4094,153,12,0
4095,355,19,0
4096,134,10,0
4097,326,9,0
4098,168,12,0
4099,310,10,0
4100,113,8,0
4101,343,13,0
4102,231,7,0
4103,14,10,0
4104,281,10,0
4105,174,10,0
4106,219,16,0
4107,47,5,0
4108,256,15,0
4109,246,19,0
4110,128,20,0
4111,205,6,0
4112,229,17,0
4113,183,3,0
4114,205,20,0
4115,152,8,0
4116,60,18,0
4117,92,14,0
4118,361,14,0
4119,60,10,0
4120,87,13,0
4121,346,13,0
4122,182,2,0
4123,8,18,0
4124,247,1,0
4125,281,20,0
4126,65,19,0
4127,297,5,0
4128,161,11,0
4129,123,2,0
4130,47,13,0
4131,153,3,0
4132,321,4,0
4133,339,11,0
4134,146,16,0
4135,112,3,0
4136,73,4,0
4137,53,8,0
4138,340,19,0
4139,172,6,0
4140,258,11,0
4141,76,13,0
4142,95,20,0
4143,124,19,0
4144,228,13,0
4145,80,18,0
4146,266,6,0
4147,277,12,0
4148,202,20,0
4149,94,11,0
4150,37,7,0
4151,363,13,0
4152,165,8,0
4153,334,3,0
4154,135,3,0
4155,354,5,0
4156,68,13,0
4157,35,9,0
4158,175,9,0
4159,27,13,0
4160,325,17,0
4161,1,18,0
4162,43,19,0
4163,260,9,0
4164,39,13,0
4165,294,15,0
4166,112,9,0
4167,342,5,0
4168,8,14,0
4169,101,5,0
4170,208,5,0
4171,88,1,0
4172,137,15,0
4173,23,2,0
4174,310,8,0
4175,132,19,0
4176,282,13,0
4177,61,7,0
4178,100,1,0
4179,201,6,0
4180,339,14,0
4181,200,5,0
4182,53,20,0
4183,198,12,0
4184,86,16,0
4185,335,6,0
4186,227,5,0
4187,323,9,0
4188,150,3,0
4189,50,10,0
4190,38,20,0
4191,350,18,0
4192,156,11,0
4193,38,16,0
4194,194,6,0
4195,235,16,0
4196,61,18,0
4197,278,7,0
4198,1,12,0
4199,20,10,0
4200,147,13,0
4201,79,9,0
4202,230,6,0
4203,283,12,0
4204,154,20,0
4205,251,18,0
4206,30,13,0
4207,326,2,0
4208,119,5,0
4209,244,5,0
4210,221,4,0
4211,188,20,0
4212,31,12,0
4213,126,6,0
4214,267,6,0
4215,278,17,0
4216,48,7,0
4217,357,18,0
4218,294,1,0
4219,33,8,0
4220,1,16,0
4221,281,19,0
4222,118,9,0
4223,179,9,0
4224,297,15,0
4225,347,3,0
4226,273,9,0
4227,219,18,0
4228,9,3,0
4229,159,12,0
4230,172,19,0
4231,86,15,0
4232,45,4,0
4233,120,10,0
4234,188,7,0
4235,217,19,0
4236,217,14,0
4237,232,16,0
4238,130,1,0
4239,288,15,0
4240,116,12,0
4241,172,7,0
4242,17,9,0
4243,147,15,0
4244,130,10,0
4245,16,3,0
4246,19,16,0
4247,86,9,0
4248,103,19,0
4249,224,16,0
4250,107,6,0
4251,356,15,0
4252,185,11,0
4253,24,1,0
4254,71,10,0
4255,48,5,0
4256,124,14,0
4257,176,15,0
4258,110,2,0
4259,213,10,0
4260,214,8,0
4261,101,1,0
4262,350,20,0
4263,189,13,0
4264,284,18,0
4265,112,10,0
4266,106,15,0
4267,211,2,0
4268,253,3,0
4269,81,12,0
4270,363,3,0
4271,238,19,0
4272,37,16,0
4273,55,7,0
4274,343,14,0
4275,321,18,0
4276,177,1,0
4277,57,4,0
4278,315,3,0
4279,53,12,0
4280,199,13,0
4281,219,9,0
4282,275,9,0
4283,289,3,0
4284,344,16,0
4285,182,7,0
4286,148,5,0
4287,48,16,0
4288,329,16,0
4289,159,6,0
4290,293,20,0
4291,17,2,0
4292,341,8,0
4293,107,16,0
4294,335,9,0
4295,84,5,0
4296,318,12,0
4297,184,11,0
4298,221,7,0
4299,140,2,0
4300,271,17,0
4301,102,5,0
4302,95,17,0
4303,25,8,0
4304,320,3,0
4305,28,10,0
4306,301,5,0
4307,336,8,0
4308,223,10,0
4309,132,14,0
4310,231,10,0
4311,353,20,0
4312,311,16,0
4313,322,1,0
4314,141,7,0
4315,282,3,0
4316,48,13,0
4317,310,8,0
4318,277,8,0
4319,153,1,0
4320,257,15,0
4321,200,10,0
4322,152,3,0
4323,319,6,0
4324,159,11,0
4325,270,1,0
4326,33,5,0
4327,91,15,0
4328,158,20,0
4329,81,10,0
4330,294,2,0
4331,364,14,0
4332,102,10,0
4333,133,18,0
4334,73,19,0
4335,232,19,0
4336,258,5,0
4337,202,14,0
4338,170,10,0
4339,89,15,0
4340,170,17,0
4341,253,7,0
4342,176,7,0
4343,302,12,0
4344,104,7,0
4345,256,11,0
4346,305,2,0
4347,64,10,0
4348,112,6,0
4349,201,13,0
4350,302,4,0
4351,287,20,0
4352,341,11,0
4353,323,12,0
4354,316,7,0
4355,30,13,0
4356,169,10,0
4357,181,13,0
4358,88,3,0
4359,107,3,0
4360,214,10,0
4361,108,11,0
4362,175,15,0
4363,50,2,0
4364,14,9,0
4365,233,13,0
4366,262,19,0
4367,187,10,0
4368,187,5,0
4369,37,19,0
4370,308,9,0
4371,206,14,0
4372,46,6,0
4373,310,17,0
4374,15,13,0
4375,222,18,0
4376,118,3,0
4377,176,2,0
4378,287,15,0
4379,329,12,0
4380,143,12,0
4381,312,9,0
4382,339,9,0
4383,284,16,0
4384,271,19,0
4385,123,15,0
4386,258,20,0
4387,357,6,0
4388,237,5,0
4389,92,5,0
4390,14,16,0
4391,64,15,0
4392,128,12,0
4393,26,6,0
4394,2,17,0
4395,200,15,0
4396,222,18,0
4397,129,17,0
4398,257,18,0
4399,3,11,0
4400,171,14,0
4401,169,18,0
4402,131,7,0
4403,190,19,0
4404,326,10,0
4405,123,16,0
4406,152,4,0
4407,93,6,0
4408,365,2,0
4409,328,6,0
4410,58,17,0
4411,195,4,0
4412,337,11,0
4413,261,3,0
4414,151,13,0
4415,267,16,0
4416,238,6,0
4417,263,18,0
4418,144,9,0
4419,318,1,0
4420,63,5,0
4421,263,19,0
4422,292,3,0
4423,293,20,0
4424,37,9,0
4425,266,16,0
4426,365,17,0
4427,348,20,0
4428,95,20,0
4429,212,13,0
4430,161,14,0
4431,164,19,0
4432,140,18,0
4433,146,12,0
4434,233,17,0
4435,278,13,0
4436,260,1,0
4437,301,19,0
4438,156,12,0
4439,254,11,0
4440,1,8,0
4441,47,2,0
4442,99,11,0
4443,361,20,0
4444,184,2,0
4445,146,3,0
4446,331,13,0
4447,218,7,0
4448,145,7,0
4449,244,14,0
4450,220,11,0
4451,251,10,0
4452,328,7,0
4453,167,18,0
4454,45,8,0
4455,311,16,0
4456,324,18,0
4457,151,10,0
4458,38,17,0
4459,298,18,0
4460,68,1,0
4461,226,6,0
4462,304,3,0
4463,328,10,0
4464,178,4,0
4465,203,13,0
4466,337,14,0
4467,271,3,0
4468,200,14,0
4469,183,20,0
4470,363,5,0
4471,17,17,0
4472,180,11,0
4473,223,10,0
4474,254,2,0
4475,200,5,0
4476,72,5,0
4477,167,11,0
4478,282,8,0
4479,87,4,0
4480,339,17,0
4481,363,6,0
4482,88,6,0
4483,14,10,0
4484,96,4,0
4485,80,18,0
4486,318,5,0
4487,70,4,0
4488,65,15,0
4489,223,6,0
4490,178,13,0
4491,345,17,0
4492,89,11,0
4493,284,11,0
4494,143,8,0
4495,311,14,0
4496,365,20,0
4497,305,17,0
4498,105,7,0
4499,92,13,0
4500,241,11,0
4501,102,12,0
4502,147,19,0
4503,262,11,0
4504,27,19,0
4505,14,7,0
4506,243,3,0
4507,300,8,0
4508,164,1,0
4509,51,15,0
4510,153,19,0
4511,61,18,0
4512,121,5,0
4513,121,16,0
4514,185,20,0
4515,145,2,0
4516,156,2,0
4517,44,9,0
4518,365,15,0
4519,127,20,0
4520,46,12,0
4521,205,14,0
4522,78,4,0
4523,286,17,0
4524,119,20,0
4525,326,14,0
4526,145,7,0
4527,230,3,0
4528,152,16,0
4529,6,16,0
4530,237,8,0
4531,121,14,0
4532,140,17,0
4533,221,3,0
4534,106,9,0
4535,321,20,0
4536,70,10,0
4537,54,2,0
4538,64,20,0
4539,227,4,0
4540,69,17,0
4541,297,5,0
4542,126,4,0
4543,117,15,0
4544,290,6,0
4545,365,3,0
4546,76,18,0
4547,179,10,0
4548,263,18,0
4549,288,12,0
4550,286,11,0
4551,361,6,0
4552,50,6,0
4553,186,5,0
4554,258,7,0
4555,268,12,0
4556,153,16,0
4557,351,13,0
4558,327,1,0
4559,150,6,0
4560,36,5,0
4561,121,7,0
4562,221,6,0
4563,203,8,0
4564,205,3,0
4565,159,14,0
4566,116,16,0
4567,360,8,0
4568,269,7,0
4569,5,15,0
4570,234,20,0
4571,320,12,0
4572,84,10,0
4573,37,1,0
4574,111,14,0
4575,123,19,0
4576,51,15,0
4577,63,13,0
4578,61,14,0
4579,223,19,0
4580,195,18,0
4581,313,8,0
4582,321,2,0
4583,73,6,0
4584,364,7,0
4585,27,13,0
4586,128,18,0
4587,115,10,0
4588,15,4,0
4589,20,13,0
4590,156,11,0
4591,43,19,0
4592,255,6,0
4593,165,20,0
4594,311,7,0
4595,233,3,0
4596,352,16,0
4597,328,18,0
4598,340,17,0
4599,91,20,0
4600,232,13,0
4601,283,20,0
4602,119,20,0
4603,273,19,0
4604,29,16,0
4605,265,6,0
4606,31,5,0
4607,143,6,0
4608,125,15,0
4609,338,8,0
4610,329,1,0
4611,228,11,0
4612,268,13,0
4613,355,5,0
4614,355,17,0
4615,49,13,0
4616,149,20,0
4617,278,10,0
4618,251,10,0
4619,106,4,0
4620,301,8,0
4621,356,6,0
4622,8,2,0
4623,341,3,0
4624,307,15,0
4625,183,1,0
4626,230,6,0
4627,117,9,0
4628,82,3,0
4629,126,10,0
4630,183,16,0
4631,63,11,0
4632,99,18,0
4633,258,17,0
4634,44,7,0
4635,46,6,0
4636,263,18,0
4637,302,1,0
4638,205,10,0
4639,74,16,0
4640,316,17,0
4641,227,15,0
4642,90,4,0
4643,58,15,0
4644,84,8,0
4645,49,18,0
4646,43,16,0
4647,316,10,0
4648,293,19,0
4649,146,20,0
4650,174,7,0
4651,98,13,0
4652,253,11,0
4653,139,7,0
4654,161,2,0
4655,337,19,0
4656,3,9,0
4657,92,6,0
4658,315,15,0
4659,51,9,0
4660,169,11,0
4661,47,5,0
4662,17,11,0
4663,313,19,0
4664,154,10,0
4665,185,9,0
4666,306,9,0
4667,119,13,0
4668,211,2,0
4669,219,11,0
4670,202,1,0
4671,123,3,0
4672,138,11,0
4673,63,14,0
4674,79,19,0
4675,70,1,0
4676,216,9,0
4677,124,1,0
4678,69,17,0
4679,364,18,0
4680,168,4,0
4681,203,20,0
4682,82,2,0
4683,283,5,0
4684,351,19,0
4685,201,19,0
4686,328,10,0
4687,209,16,0
4688,107,18,0
4689,155,20,0
4690,320,1,0
4691,290,16,0
4692,279,19,0
4693,16,11,0
4694,224,14,0
4695,58,14,0
4696,55,17,0
4697,129,4,0
4698,71,9,0
4699,259,11,0
4700,339,8,0
4701,319,19,0
4702,168,2,0
4703,59,10,0
4704,143,20,0
4705,263,8,0
4706,102,10,0
4707,264,18,0
4708,41,5,0
4709,115,1,0
4710,39,19,0
4711,117,12,0
4712,42,2,0
4713,237,15,0
4714,202,12,0
4715,250,19,0
4716,237,16,0
4717,260,18,0
4718,18,3,0
4719,52,9,0
4720,188,20,0
4721,95,7,0
4722,332,4,0
4723,136,16,0
4724,156,19,0
4725,63,2,0
4726,307,19,0
4727,8,12,0
4728,202,4,0
4729,317,6,0
4730,48,12,0
4731,284,8,0
4732,121,14,0
4733,181,17,0
4734,81,20,0
4735,75,13,0
4736,357,18,0
4737,198,5,0
4738,125,19,0
4739,179,17,0
4740,335,5,0
4741,77,4,0
4742,192,13,0
4743,212,13,0
4744,190,20,0
4745,99,9,0
4746,327,11,0
4747,29,7,0
4748,129,15,0
4749,275,6,0
4750,157,10,0
4751,256,19,0
4752,86,20,0
4753,90,18,0
4754,187,11,0
4755,331,4,0
4756,47,1,0
4757,182,5,0
4758,140,1,0
4759,37,9,0
4760,280,5,0
4761,214,6,0
4762,26,15,0
4763,289,9,0
4764,195,14,0
4765,39,14,0
4766,174,16,0
4767,119,1,0
4768,290,2,0
